station,city,state,country,data_source,longitude,latitude,data_type,ts,aqius,aqicn,pm25,pm10,tp,tp_min,hu,pr,ws,wd,pop,ic,hour,date,weekday,comment
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 13:00:00+00:00,134.0,71.0,64.99,77.72,29,29.0,17,1010,2.0,321,0,01n,13,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 14:00:00+00:00,138.0,74.0,64.99,77.72,28,28.0,19,1011,2.0,343,0,01n,14,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 15:00:00+00:00,142.0,76.0,64.99,77.72,27,27.0,20,1011,2.0,2,0,01n,15,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 16:00:00+00:00,146.0,79.0,64.99,77.72,26,26.0,21,1011,1.0,21,0,01n,16,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 17:00:00+00:00,150.0,82.0,64.99,77.72,25,25.0,22,1011,1.0,42,0,01n,17,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 18:00:00+00:00,154.0,84.0,64.99,77.72,25,25.0,23,1011,0.0,43,0,01n,18,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 19:00:00+00:00,158.0,87.0,64.99,77.72,24,24.0,24,1011,0.0,19,0,01n,19,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 20:00:00+00:00,158.0,87.0,64.99,77.72,24,24.0,24,1011,0.0,297,0,01n,20,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 21:00:00+00:00,158.0,87.0,64.99,77.72,23,23.0,25,1010,0.0,319,0,01n,21,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 22:00:00+00:00,158.0,87.0,64.99,77.72,23,23.0,25,1010,0.0,339,0,01n,22,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-10-31 23:00:00+00:00,158.0,87.0,64.99,77.72,23,23.0,26,1010,0.0,345,0,01n,23,2024-10-31,Thursday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 00:00:00+00:00,99.0,50.0,35.12,50.49,22,22.0,26,1010,0.0,319,0,01n,0,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 01:00:00+00:00,99.0,50.0,35.12,50.49,22,22.0,26,1011,0.0,280,0,01n,1,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 02:00:00+00:00,99.0,50.0,35.12,50.49,23,23.0,26,1011,1.0,250,0,01d,2,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 03:00:00+00:00,99.0,50.0,35.12,50.49,26,26.0,21,1012,1.0,244,0,01d,3,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 04:00:00+00:00,99.0,50.0,35.12,50.49,29,29.0,17,1012,2.0,250,0,01d,4,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 05:00:00+00:00,99.0,50.0,35.12,50.49,31,31.0,15,1012,2.0,254,0,01d,5,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 06:00:00+00:00,99.0,50.0,35.12,50.49,33,33.0,14,1012,2.0,260,0,01d,6,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 07:00:00+00:00,99.0,50.0,35.12,50.49,34,34.0,14,1011,3.0,261,0,01d,7,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 08:00:00+00:00,99.0,50.0,35.12,50.49,35,35.0,14,1010,3.0,264,0,01d,8,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 09:00:00+00:00,99.0,50.0,35.12,50.49,35,35.0,12,1009,3.0,265,0,01d,9,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 10:00:00+00:00,99.0,50.0,35.12,50.49,35,35.0,12,1009,2.0,264,0,01d,10,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 11:00:00+00:00,99.0,50.0,35.12,50.49,34,34.0,12,1009,2.0,265,0,02d,11,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 12:00:00+00:00,99.0,50.0,35.12,50.49,31,31.0,15,1009,1.0,256,0,01d,12,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 13:00:00+00:00,99.0,50.0,35.12,50.49,29,29.0,17,1009,0.0,255,0,01n,13,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 14:00:00+00:00,99.0,50.0,35.12,50.49,28,28.0,17,1010,0.0,278,0,01n,14,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 15:00:00+00:00,99.0,50.0,35.12,50.49,27,27.0,18,1010,0.0,346,0,01n,15,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 16:00:00+00:00,99.0,50.0,35.12,50.49,27,27.0,18,1010,1.0,22,0,01n,16,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 17:00:00+00:00,99.0,50.0,35.12,50.49,26,26.0,19,1011,1.0,34,0,01n,17,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 18:00:00+00:00,99.0,50.0,35.12,50.49,25,25.0,20,1011,2.0,44,0,01n,18,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 19:00:00+00:00,99.0,50.0,35.12,50.49,24,24.0,21,1011,2.0,61,0,01n,19,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 20:00:00+00:00,99.0,50.0,35.12,50.49,23,23.0,22,1011,2.0,71,0,01n,20,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 21:00:00+00:00,99.0,50.0,35.12,50.49,23,23.0,23,1010,3.0,68,0,01n,21,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 22:00:00+00:00,99.0,50.0,35.12,50.49,22,22.0,24,1010,3.0,68,0,01n,22,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-01 23:00:00+00:00,99.0,50.0,35.12,50.49,21,21.0,25,1010,3.0,63,0,01n,23,2024-11-01,Friday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 00:00:00+00:00,144.0,73.0,53.01,68.04,21,21.0,26,1010,3.0,61,0,01n,0,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 01:00:00+00:00,144.0,73.0,53.01,68.04,20,20.0,28,1011,3.0,66,0,01n,1,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 02:00:00+00:00,144.0,73.0,53.01,68.04,21,21.0,28,1012,3.0,62,0,01d,2,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 03:00:00+00:00,144.0,73.0,53.01,68.04,23,23.0,24,1012,2.0,61,0,01d,3,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 04:00:00+00:00,144.0,73.0,53.01,68.04,27,27.0,19,1013,3.0,65,0,01d,4,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 05:00:00+00:00,144.0,73.0,53.01,68.04,29,29.0,16,1013,2.0,71,0,01d,5,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 06:00:00+00:00,144.0,73.0,53.01,68.04,31,31.0,14,1012,2.0,68,0,01d,6,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 07:00:00+00:00,144.0,73.0,53.01,68.04,33,33.0,13,1011,2.0,50,0,01d,7,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 08:00:00+00:00,144.0,73.0,53.01,68.04,34,34.0,12,1010,1.0,37,0,01d,8,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 09:00:00+00:00,144.0,73.0,53.01,68.04,34,34.0,11,1010,1.0,37,0,01d,9,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 10:00:00+00:00,144.0,73.0,53.01,68.04,34,34.0,10,1009,1.0,37,0,01d,10,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 11:00:00+00:00,144.0,73.0,53.01,68.04,34,34.0,11,1009,1.0,43,0,01d,11,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 12:00:00+00:00,144.0,73.0,53.01,68.04,30,30.0,13,1010,1.0,34,0,01d,12,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 13:00:00+00:00,144.0,73.0,53.01,68.04,28,28.0,15,1010,1.0,52,0,01n,13,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 14:00:00+00:00,144.0,73.0,53.01,68.04,27,27.0,16,1011,1.0,71,0,01n,14,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 15:00:00+00:00,144.0,73.0,53.01,68.04,26,26.0,17,1011,2.0,79,0,01n,15,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 16:00:00+00:00,144.0,73.0,53.01,68.04,25,25.0,19,1012,2.0,71,0,01n,16,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 17:00:00+00:00,144.0,73.0,53.01,68.04,25,25.0,20,1012,2.0,64,0,01n,17,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 18:00:00+00:00,144.0,73.0,53.01,68.04,24,24.0,21,1012,2.0,58,0,01n,18,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 19:00:00+00:00,144.0,73.0,53.01,68.04,23,23.0,23,1012,2.0,53,0,01n,19,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 20:00:00+00:00,144.0,73.0,53.01,68.04,23,23.0,23,1012,2.0,53,0,01n,20,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 21:00:00+00:00,144.0,73.0,53.01,68.04,22,22.0,25,1012,2.0,62,0,01n,21,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 22:00:00+00:00,144.0,73.0,53.01,68.04,22,22.0,26,1012,2.0,67,0,01n,22,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-02 23:00:00+00:00,144.0,73.0,53.01,68.04,21,21.0,27,1012,2.0,74,0,01n,23,2024-11-02,Saturday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 00:00:00+00:00,152.0,78.0,57.34,74.08,21,21.0,28,1012,2.0,75,0,01n,0,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 01:00:00+00:00,152.0,78.0,57.34,74.08,20,20.0,29,1013,2.0,72,0,01n,1,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 02:00:00+00:00,152.0,78.0,57.34,74.08,21,21.0,29,1013,2.0,70,0,01d,2,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 03:00:00+00:00,152.0,78.0,57.34,74.08,23,23.0,25,1014,2.0,77,0,01d,3,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 04:00:00+00:00,152.0,78.0,57.34,74.08,26,26.0,21,1014,2.0,73,0,01d,4,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 05:00:00+00:00,152.0,78.0,57.34,74.08,29,29.0,18,1014,2.0,65,0,01d,5,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 06:00:00+00:00,152.0,78.0,57.34,74.08,31,31.0,16,1013,1.0,74,0,01d,6,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 07:00:00+00:00,152.0,78.0,57.34,74.08,33,33.0,14,1012,0.0,65,0,01d,7,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 08:00:00+00:00,152.0,78.0,57.34,74.08,34,34.0,13,1011,0.0,33,0,01d,8,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 09:00:00+00:00,152.0,78.0,57.34,74.08,34,34.0,12,1010,0.0,313,0,01d,9,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 10:00:00+00:00,152.0,78.0,57.34,74.08,34,34.0,12,1010,0.0,310,0,01d,10,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 11:00:00+00:00,152.0,78.0,57.34,74.08,33,33.0,12,1010,0.0,323,0,01d,11,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 12:00:00+00:00,152.0,78.0,57.34,74.08,30,30.0,15,1010,0.0,326,0,01d,12,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 13:00:00+00:00,152.0,78.0,57.34,74.08,28,28.0,17,1010,1.0,318,0,03n,13,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 14:00:00+00:00,152.0,78.0,57.34,74.08,27,27.0,18,1011,1.0,317,0,02n,14,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 15:00:00+00:00,152.0,78.0,57.34,74.08,26,26.0,18,1011,0.0,340,0,02n,15,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 16:00:00+00:00,152.0,78.0,57.34,74.08,26,26.0,19,1012,0.0,8,0,02n,16,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 17:00:00+00:00,152.0,78.0,57.34,74.08,25,25.0,19,1012,1.0,37,0,03n,17,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 18:00:00+00:00,152.0,78.0,57.34,74.08,24,24.0,21,1012,1.0,41,0,03n,18,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 19:00:00+00:00,152.0,78.0,57.34,74.08,24,24.0,21,1011,1.0,56,0,01n,19,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 20:00:00+00:00,152.0,78.0,57.34,74.08,23,23.0,22,1011,2.0,57,0,01n,20,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 21:00:00+00:00,152.0,78.0,57.34,74.08,23,23.0,23,1011,2.0,66,0,01n,21,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 22:00:00+00:00,152.0,78.0,57.34,74.08,22,22.0,23,1010,1.0,62,0,01n,22,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-03 23:00:00+00:00,152.0,78.0,57.34,74.08,22,22.0,24,1010,1.0,75,0,01n,23,2024-11-03,Sunday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-04 00:00:00+00:00,160.0,92.0,68.4,80.03,21,21.0,25,1010,1.0,88,0,01n,0,2024-11-04,Monday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-04 01:00:00+00:00,160.0,92.0,68.4,80.03,21,21.0,25,1011,1.0,80,0,01n,1,2024-11-04,Monday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-04 02:00:00+00:00,160.0,92.0,68.4,80.03,21,21.0,25,1011,1.0,95,0,01d,2,2024-11-04,Monday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-04 03:00:00+00:00,160.0,92.0,68.4,80.03,24,24.0,22,1012,1.0,93,0,01d,3,2024-11-04,Monday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-04 04:00:00+00:00,160.0,92.0,68.4,80.03,27,27.0,18,1012,1.0,86,0,01d,4,2024-11-04,Monday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-04 05:00:00+00:00,160.0,92.0,68.4,80.03,29,29.0,16,1012,0.0,196,0,01d,5,2024-11-04,Monday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-04 06:00:00+00:00,160.0,92.0,68.4,80.03,31,31.0,14,1011,1.0,239,0,01d,6,2024-11-04,Monday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,forecast,2024-11-04 07:00:00+00:00,160.0,92.0,68.4,80.03,32,32.0,13,1010,1.0,252,0,01d,7,2024-11-04,Monday,
,Mangla,Punjab,Pakistan,city,72.38167,31.89306,current,2024-10-31 07:00:00+00:00,110.0,55.0,39.0,,34,,16,1012,3.77,318,0,01d,7,2024-10-31,Thursday,"The air quality in Mangla, Pakistan is now ""Unhealthy for Sensitive Groups"" but should improve to ""Moderate"" by tomorrow as the PM2.5 and AQI levels continue to decline."
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-31 06:00:00+00:00,170.0,109.0,82.0,,28,,45,1012,0.0,0,0,50d,6,2024-10-31,Thursday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-31 05:00:00+00:00,174.0,118.0,89.0,,28,,48,1013,0.0,0,0,50d,5,2024-10-31,Thursday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-31 04:00:00+00:00,181.0,129.0,98.0,,25,,61,1014,0.0,0,0,50d,4,2024-10-31,Thursday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-31 03:00:00+00:00,228.0,203.0,152.5,,23,,69,1014,0.0,0,0,50d,3,2024-10-31,Thursday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-31 02:00:00+00:00,240.0,215.0,164.5,,20,,83,1014,0.0,0,0,50d,2,2024-10-31,Thursday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-31 01:00:00+00:00,217.0,188.0,141.5,,19,,88,1013,0.0,0,0,50d,1,2024-10-31,Thursday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-31 00:00:00+00:00,215.0,186.0,140.0,,20,,83,1012,0.0,0,0,50n,0,2024-10-31,Thursday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 23:00:00+00:00,209.0,177.0,134.0,,21,,83,1012,0.0,0,0,50n,23,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 22:00:00+00:00,215.0,185.0,139.5,,21,,83,1011,0.0,0,0,50n,22,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 21:00:00+00:00,230.0,205.0,154.5,,21,,83,1011,0.0,0,0,50n,21,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 20:00:00+00:00,242.0,217.0,166.5,,22,,78,1011,0.0,0,0,50n,20,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 19:00:00+00:00,245.0,220.0,170.0,,22,,83,1011,0.0,0,0,50n,19,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 18:00:00+00:00,255.0,230.0,180.0,,23,,78,1011,0.0,0,0,50n,18,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 17:00:00+00:00,257.0,232.0,182.0,,24,,78,1012,0.0,0,0,50n,17,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 16:00:00+00:00,271.0,246.0,196.0,,25,,73,1011,0.0,0,0,50n,16,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 15:00:00+00:00,270.0,246.0,195.5,,25,,73,1011,0.0,0,0,50n,15,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 14:00:00+00:00,292.0,268.0,217.5,,26,,65,1010,0.0,0,0,50n,14,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 13:00:00+00:00,264.0,240.0,189.5,,27,,61,1010,0.0,0,0,50n,13,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 12:00:00+00:00,246.0,221.0,170.5,,28,,58,1009,0.0,0,0,50n,12,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 11:00:00+00:00,207.0,174.0,132.0,,30,,48,1009,0.0,0,0,50d,11,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 10:00:00+00:00,200.0,164.0,125.0,,31,,43,1008,3.09,50,0,50d,10,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 09:00:00+00:00,205.0,171.0,129.5,,31,,43,1008,3.09,50,0,50d,9,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 08:00:00+00:00,217.0,189.0,142.0,,30,,48,1008,4.12,50,0,50d,8,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 07:00:00+00:00,249.0,224.0,174.0,,29,,51,1009,3.09,360,0,50d,7,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 06:00:00+00:00,317.0,284.0,233.5,,27,,65,1010,2.06,50,0,50d,6,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 05:00:00+00:00,407.0,329.0,278.5,,25,,73,1011,2.06,50,0,50d,5,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 04:00:00+00:00,432.0,342.0,291.5,,23,,83,1011,2.06,360,0,50d,4,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 03:00:00+00:00,453.0,352.0,302.0,,23,,83,1011,2.06,50,0,50d,3,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 02:00:00+00:00,465.0,358.0,308.0,,21,,94,1011,0.0,0,0,50d,2,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 01:00:00+00:00,408.0,329.0,279.0,,21,,94,1010,0.0,0,0,50d,1,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-30 00:00:00+00:00,400.0,325.0,275.0,,22,,88,1009,0.0,0,0,50n,0,2024-10-30,Wednesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 23:00:00+00:00,406.0,328.0,278.0,,23,,88,1008,0.0,0,0,50n,23,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 22:00:00+00:00,421.0,336.0,285.5,,23,,88,1007,0.0,0,0,50n,22,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 21:00:00+00:00,432.0,342.0,291.5,,23,,88,1007,0.0,0,0,50n,21,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 20:00:00+00:00,461.0,356.0,306.0,,23,,88,1007,0.0,0,0,50n,20,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 19:00:00+00:00,388.0,319.0,269.0,,24,,83,1007,0.0,0,0,50n,19,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 18:00:00+00:00,390.0,320.0,270.0,,24,,83,1007,0.0,0,0,50n,18,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 17:00:00+00:00,408.0,329.0,279.0,,25,,78,1007,0.0,0,0,50n,17,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 16:00:00+00:00,354.0,302.0,252.0,,26,,78,1007,0.0,0,0,50n,16,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 15:00:00+00:00,346.0,298.0,248.0,,27,,69,1007,0.0,0,0,50n,15,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 14:00:00+00:00,292.0,267.0,217.0,,28,,65,1007,0.0,0,0,50n,14,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 13:00:00+00:00,254.0,229.0,179.0,,29,,58,1007,0.0,0,0,50n,13,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 12:00:00+00:00,227.0,202.0,152.0,,31,,45,1006,0.0,0,0,50n,12,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 11:00:00+00:00,223.0,197.0,148.0,,32,,43,1005,0.0,0,0,50d,11,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 10:00:00+00:00,220.0,193.0,145.0,,33,,40,1005,0.0,0,0,50d,10,2024-10-29,Tuesday,
,Multan,Punjab,Pakistan,city,71.47824,30.19679,history,2024-10-29 09:00:00+00:00,226.0,201.0,151.0,,32,,43,1005,0.0,0,0,50d,9,2024-10-29,Tuesday,
